transaction_id,date_key,store_location,product_category,product_detail,transaction_qty,unit_price,total_amount
637,2023-01-02,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,1,"2,5","2,5"
638,2023-01-02,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,1,"2,5","2,5"
639,2023-01-02,Lower Manhattan,Coffee,Brazilian Sm,1,"2,2","2,2"
640,2023-01-02,Hell's Kitchen,Tea,Lemon Grass Rg,1,"2,5","2,5"
641,2023-01-02,Hell's Kitchen,Tea,Peppermint Rg,2,"2,5",5
642,2023-01-02,Hell's Kitchen,Tea,Earl Grey Rg,2,"2,5",5
643,2023-01-02,Lower Manhattan,Tea,Earl Grey Lg,1,3,3
644,2023-01-02,Hell's Kitchen,Tea,Earl Grey Lg,2,3,6
645,2023-01-02,Lower Manhattan,Tea,Traditional Blend Chai Lg,1,3,3
646,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Rg,1,3,3
647,2023-01-02,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,1,4,4
648,2023-01-02,Hell's Kitchen,Tea,English Breakfast Rg,1,"2,5","2,5"
649,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Rg,1,3,3
650,2023-01-02,Lower Manhattan,Tea,English Breakfast Rg,2,"2,5",5
651,2023-01-02,Astoria,Coffee,Brazilian Lg,1,"3,5","3,5"
652,2023-01-02,Astoria,Bakery,Cranberry Scone,1,"3,25","3,25"
653,2023-01-02,Astoria,Coffee,Brazilian Rg,1,3,3
654,2023-01-02,Astoria,Bakery,Oatmeal Scone,1,3,3
655,2023-01-02,Lower Manhattan,Coffee,Brazilian Sm,1,"2,2","2,2"
656,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,2,"2,5",5
657,2023-01-02,Astoria,Coffee,Brazilian Rg,2,3,6
658,2023-01-02,Hell's Kitchen,Coffee,Cappuccino Lg,1,"4,25","4,25"
659,2023-01-02,Lower Manhattan,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
660,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Sm,2,2,4
661,2023-01-02,Hell's Kitchen,Tea,Earl Grey Rg,1,"2,5","2,5"
662,2023-01-02,Astoria,Coffee,Ethiopia Rg,2,3,6
663,2023-01-02,Astoria,Coffee,Cappuccino,1,"3,75","3,75"
664,2023-01-02,Astoria,Coffee,Columbian Medium Roast Lg,1,3,3
665,2023-01-02,Astoria,Tea,Lemon Grass Rg,1,"2,5","2,5"
666,2023-01-02,Astoria,Coffee,Ethiopia Sm,2,"2,2","4,4"
667,2023-01-02,Astoria,Bakery,Croissant,1,"3,5","3,5"
668,2023-01-02,Astoria,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
669,2023-01-02,Astoria,Tea,Traditional Blend Chai Rg,2,"2,5",5
670,2023-01-02,Astoria,Coffee,Columbian Medium Roast Lg,2,3,6
671,2023-01-02,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,1,"3,1","3,1"
672,2023-01-02,Astoria,Coffee,Columbian Medium Roast Rg,2,"2,5",5
673,2023-01-02,Astoria,Coffee,Latte,2,"3,75","7,5"
674,2023-01-02,Astoria,Tea,Traditional Blend Chai Lg,1,3,3
675,2023-01-02,Lower Manhattan,Tea,Morning Sunrise Chai Rg,2,"2,5",5
676,2023-01-02,Lower Manhattan,Tea,English Breakfast Rg,2,"2,5",5
677,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Lg,2,3,6
678,2023-01-02,Hell's Kitchen,Tea,Lemon Grass Lg,1,3,3
679,2023-01-02,Astoria,Tea,English Breakfast Lg,1,3,3
680,2023-01-02,Astoria,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
681,2023-01-02,Astoria,Coffee,Brazilian Sm,2,"2,2","4,4"
682,2023-01-02,Astoria,Bakery,Hazelnut Biscotti,1,"3,25","3,25"
683,2023-01-02,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,2,"3,5",7
684,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Lg,2,3,6
685,2023-01-02,Lower Manhattan,Tea,Lemon Grass Rg,2,"2,5",5
686,2023-01-02,Lower Manhattan,Bakery,Ginger Biscotti,1,"3,5","3,5"
687,2023-01-02,Hell's Kitchen,Tea,Peppermint Lg,2,3,6
688,2023-01-02,Lower Manhattan,Tea,English Breakfast Rg,1,"2,5","2,5"
689,2023-01-02,Hell's Kitchen,Tea,Peppermint Lg,2,3,6
690,2023-01-02,Hell's Kitchen,Bakery,Ginger Scone,1,"3,25","3,25"
691,2023-01-02,Astoria,Coffee,Brazilian Rg,2,3,6
692,2023-01-02,Lower Manhattan,Tea,Peppermint Rg,1,"2,5","2,5"
693,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Lg,1,"3,5","3,5"
694,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Lg,1,"3,5","3,5"
695,2023-01-02,Hell's Kitchen,Tea,English Breakfast Rg,2,"2,5",5
696,2023-01-02,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
697,2023-01-02,Lower Manhattan,Tea,Lemon Grass Lg,2,3,6
698,2023-01-02,Astoria,Coffee,Brazilian Rg,1,3,3
699,2023-01-02,Astoria,Tea,Traditional Blend Chai Lg,1,3,3
700,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,1,2,2
701,2023-01-02,Hell's Kitchen,Coffee,Espresso shot,1,3,3
702,2023-01-02,Hell's Kitchen,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
703,2023-01-02,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,2,"3,1","6,2"
704,2023-01-02,Hell's Kitchen,Bakery,Chocolate Croissant,1,"3,75","3,75"
705,2023-01-02,Astoria,Tea,Traditional Blend Chai Lg,1,3,3
706,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Rg,1,"2,5","2,5"
707,2023-01-02,Astoria,Coffee,Ethiopia Rg,1,3,3
708,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Lg,2,3,6
709,2023-01-02,Astoria,Tea,Lemon Grass Rg,1,"2,5","2,5"
710,2023-01-02,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
711,2023-01-02,Astoria,Tea,Morning Sunrise Chai Lg,1,4,4
712,2023-01-02,Astoria,Coffee,Brazilian Sm,2,"2,2","4,4"
713,2023-01-02,Astoria,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
714,2023-01-02,Lower Manhattan,Tea,Serenity Green Tea Lg,1,3,3
715,2023-01-02,Lower Manhattan,Bakery,Chocolate Croissant,1,"3,75","3,75"
716,2023-01-02,Hell's Kitchen,Tea,English Breakfast Rg,1,"2,5","2,5"
717,2023-01-02,Astoria,Tea,English Breakfast Lg,1,3,3
718,2023-01-02,Astoria,Tea,Traditional Blend Chai Lg,2,3,6
719,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Sm,1,2,2
720,2023-01-02,Lower Manhattan,Tea,Morning Sunrise Chai Lg,1,4,4
721,2023-01-02,Lower Manhattan,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
722,2023-01-02,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,1,2,2
723,2023-01-02,Astoria,Tea,Lemon Grass Lg,1,3,3
724,2023-01-02,Astoria,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
725,2023-01-02,Lower Manhattan,Coffee,Ethiopia Lg,2,"3,5",7
726,2023-01-02,Lower Manhattan,Bakery,Hazelnut Biscotti,1,"3,25","3,25"
727,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Lg,1,3,3
728,2023-01-02,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,2,"2,55","5,1"
729,2023-01-02,Lower Manhattan,Coffee,Brazilian Sm,2,"2,2","4,4"
730,2023-01-02,Lower Manhattan,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
731,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,1,2,2
732,2023-01-02,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
733,2023-01-02,Astoria,Tea,Earl Grey Lg,2,3,6
734,2023-01-02,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
735,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Lg,1,3,3
736,2023-01-02,Astoria,Tea,Earl Grey Rg,2,"2,5",5
737,2023-01-02,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,1,"3,1","3,1"
738,2023-01-02,Astoria,Coffee,Ethiopia Rg,2,3,6
739,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Lg,1,3,3
740,2023-01-02,Hell's Kitchen,Tea,Lemon Grass Lg,1,3,3
741,2023-01-02,Lower Manhattan,Coffee,Brazilian Sm,1,"2,2","2,2"
742,2023-01-02,Hell's Kitchen,Coffee,Ouro Brasileiro shot,2,3,6
743,2023-01-02,Astoria,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
744,2023-01-02,Lower Manhattan,Coffee,Ouro Brasileiro shot,2,3,6
745,2023-01-02,Hell's Kitchen,Coffee,Ouro Brasileiro shot,1,3,3
746,2023-01-02,Lower Manhattan,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
747,2023-01-02,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
748,2023-01-02,Lower Manhattan,Coffee,Brazilian Rg,1,3,3
749,2023-01-02,Astoria,Tea,Serenity Green Tea Rg,2,"2,5",5
750,2023-01-02,Astoria,Tea,Serenity Green Tea Rg,2,"2,5",5
751,2023-01-02,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,2,2,4
752,2023-01-02,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,1,"3,5","3,5"
753,2023-01-02,Lower Manhattan,Bakery,Oatmeal Scone,1,3,3
754,2023-01-02,Lower Manhattan,Tea,Traditional Blend Chai Rg,2,"2,5",5
755,2023-01-02,Astoria,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
756,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,2,3,6
757,2023-01-02,Astoria,Tea,Traditional Blend Chai Lg,2,3,6
758,2023-01-02,Hell's Kitchen,Coffee,Brazilian Rg,2,3,6
759,2023-01-02,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,1,"3,1","3,1"
760,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Lg,1,3,3
761,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Lg,2,3,6
762,2023-01-02,Astoria,Coffee,Brazilian Lg,2,"3,5",7
763,2023-01-02,Hell's Kitchen,Coffee,Cappuccino,2,"3,75","7,5"
764,2023-01-02,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
765,2023-01-02,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,2,2,4
766,2023-01-02,Astoria,Coffee,Columbian Medium Roast Sm,2,2,4
767,2023-01-02,Hell's Kitchen,Tea,English Breakfast Lg,1,3,3
768,2023-01-02,Astoria,Coffee,Brazilian Lg,2,"3,5",7
769,2023-01-02,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,1,"4,75","4,75"
770,2023-01-02,Lower Manhattan,Tea,Earl Grey Lg,1,3,3
771,2023-01-02,Lower Manhattan,Bakery,Cranberry Scone,1,"3,25","3,25"
772,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Lg,1,"3,5","3,5"
773,2023-01-02,Hell's Kitchen,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
774,2023-01-02,Hell's Kitchen,Tea,Lemon Grass Lg,2,3,6
775,2023-01-02,Lower Manhattan,Coffee,Ethiopia Sm,2,"2,2","4,4"
776,2023-01-02,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg,1,3,3
777,2023-01-02,Astoria,Tea,Serenity Green Tea Rg,2,"2,5",5
778,2023-01-02,Hell's Kitchen,Tea,Earl Grey Rg,2,"2,5",5
779,2023-01-02,Astoria,Coffee,Latte Rg,2,"4,25","8,5"
780,2023-01-02,Astoria,Tea,Peppermint Rg,1,"2,5","2,5"
781,2023-01-02,Astoria,Coffee,Ethiopia Sm,2,"2,2","4,4"
782,2023-01-02,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,1,"3,1","3,1"
783,2023-01-02,Astoria,Tea,Serenity Green Tea Lg,1,3,3
784,2023-01-02,Hell's Kitchen,Tea,Peppermint Rg,2,"2,5",5
785,2023-01-02,Astoria,Coffee,Latte,1,"3,75","3,75"
786,2023-01-02,Astoria,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
787,2023-01-02,Astoria,Coffee,Brazilian Lg,2,"3,5",7
788,2023-01-02,Astoria,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
789,2023-01-02,Hell's Kitchen,Tea,Earl Grey Rg,1,"2,5","2,5"
790,2023-01-02,Astoria,Coffee,Columbian Medium Roast Lg,1,3,3
791,2023-01-02,Astoria,Coffee,Latte Rg,2,"4,25","8,5"
792,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Sm,1,"2,2","2,2"
793,2023-01-02,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,1,"2,5","2,5"
794,2023-01-02,Lower Manhattan,Coffee,Ethiopia Rg,2,3,6
795,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,2,3,6
796,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
797,2023-01-02,Astoria,Coffee,Latte Rg,1,"4,25","4,25"
798,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Lg,2,3,6
799,2023-01-02,Lower Manhattan,Tea,English Breakfast Rg,1,"2,5","2,5"
800,2023-01-02,Lower Manhattan,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
801,2023-01-02,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,1,"3,75","3,75"
802,2023-01-02,Astoria,Coffee,Columbian Medium Roast Sm,1,2,2
803,2023-01-02,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,2,"4,5",9
804,2023-01-02,Hell's Kitchen,Coffee,Brazilian Rg,2,3,6
805,2023-01-02,Hell's Kitchen,Bakery,Almond Croissant,1,"3,75","3,75"
806,2023-01-02,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
807,2023-01-02,Astoria,Bakery,Cranberry Scone,1,"3,25","3,25"
808,2023-01-02,Astoria,Tea,Morning Sunrise Chai Rg,2,"2,5",5
809,2023-01-02,Hell's Kitchen,Coffee,Brazilian Rg,1,3,3
810,2023-01-02,Hell's Kitchen,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
811,2023-01-02,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,1,"2,5","2,5"
812,2023-01-02,Hell's Kitchen,Bakery,Chocolate Croissant,1,"3,75","3,75"
813,2023-01-02,Lower Manhattan,Coffee,Latte Rg,1,"4,25","4,25"
814,2023-01-02,Hell's Kitchen,Coffee,Latte,2,"3,75","7,5"
815,2023-01-02,Astoria,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
816,2023-01-02,Astoria,Coffee,Latte Rg,1,"4,25","4,25"
817,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
818,2023-01-02,Hell's Kitchen,Coffee,Brazilian Sm,2,"2,2","4,4"
819,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Sm,2,2,4
820,2023-01-02,Astoria,Drinking Chocolate,Dark chocolate Lg,1,"4,5","4,5"
821,2023-01-02,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
822,2023-01-02,Lower Manhattan,Bakery,Croissant,1,"3,5","3,5"
823,2023-01-02,Astoria,Coffee,Espresso shot,1,3,3
824,2023-01-02,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,2,"3,75","7,5"
825,2023-01-02,Astoria,Coffee,Cappuccino,1,"3,75","3,75"
826,2023-01-02,Lower Manhattan,Coffee,Columbian Medium Roast Sm,1,2,2
827,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
828,2023-01-02,Lower Manhattan,Tea,Earl Grey Lg,2,3,6
829,2023-01-02,Astoria,Tea,Morning Sunrise Chai Rg,2,"2,5",5
830,2023-01-02,Astoria,Bakery,Ginger Scone,1,"3,25","3,25"
831,2023-01-02,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,1,4,4
832,2023-01-02,Lower Manhattan,Coffee,Brazilian Sm,2,"2,2","4,4"
833,2023-01-02,Astoria,Drinking Chocolate,Dark chocolate Rg,2,"3,5",7
834,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Rg,1,"2,5","2,5"
835,2023-01-02,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,2,"4,75","9,5"
836,2023-01-02,Astoria,Bakery,Croissant,1,"3,5","3,5"
837,2023-01-02,Astoria,Tea,English Breakfast Lg,1,3,3
838,2023-01-02,Hell's Kitchen,Coffee,Cappuccino Lg,2,"4,25","8,5"
839,2023-01-02,Astoria,Coffee,Columbian Medium Roast Lg,1,3,3
840,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Sm,1,"2,2","2,2"
841,2023-01-02,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,1,"3,75","3,75"
842,2023-01-02,Astoria,Tea,Lemon Grass Lg,2,3,6
843,2023-01-02,Astoria,Bakery,Chocolate Croissant,1,"3,75","3,75"
844,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Sm,1,2,2
845,2023-01-02,Lower Manhattan,Coffee,Espresso shot,2,3,6
846,2023-01-02,Astoria,Tea,English Breakfast Rg,1,"2,5","2,5"
847,2023-01-02,Lower Manhattan,Coffee,Ouro Brasileiro shot,2,3,6
848,2023-01-02,Hell's Kitchen,Tea,Traditional Blend Chai Rg,2,"2,5",5
849,2023-01-02,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,1,3,3
850,2023-01-02,Astoria,Coffee,Cappuccino,2,"3,75","7,5"
851,2023-01-02,Astoria,Tea,Serenity Green Tea Lg,1,3,3
852,2023-01-02,Astoria,Bakery,Ginger Scone,1,"3,25","3,25"
853,2023-01-02,Lower Manhattan,Tea,Traditional Blend Chai Rg,2,"2,5",5
854,2023-01-02,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
855,2023-01-02,Lower Manhattan,Coffee,Brazilian Lg,2,"3,5",7
856,2023-01-02,Lower Manhattan,Coffee,Cappuccino Lg,1,"4,25","4,25"
857,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Rg,1,3,3
858,2023-01-02,Astoria,Coffee,Jamaican Coffee River Lg,1,"3,75","3,75"
859,2023-01-02,Lower Manhattan,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
860,2023-01-02,Lower Manhattan,Bakery,Chocolate Chip Biscotti,1,"3,5","3,5"
861,2023-01-02,Astoria,Coffee,Espresso shot,2,3,6
862,2023-01-02,Lower Manhattan,Coffee,Ouro Brasileiro shot,1,3,3
863,2023-01-02,Lower Manhattan,Tea,Traditional Blend Chai Rg,2,"2,5",5
864,2023-01-02,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
865,2023-01-02,Hell's Kitchen,Coffee,Ouro Brasileiro shot,2,3,6
866,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Rg,2,"2,5",5
867,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,1,3,3
868,2023-01-02,Astoria,Coffee,Brazilian Rg,2,3,6
869,2023-01-02,Astoria,Bakery,Almond Croissant,1,"3,75","3,75"
870,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
871,2023-01-02,Astoria,Coffee,Brazilian Lg,1,"3,5","3,5"
872,2023-01-02,Astoria,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
873,2023-01-02,Lower Manhattan,Coffee,Ethiopia Sm,2,"2,2","4,4"
874,2023-01-02,Hell's Kitchen,Tea,Peppermint Rg,1,"2,5","2,5"
875,2023-01-02,Astoria,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
876,2023-01-02,Astoria,Coffee,Cappuccino,1,"3,75","3,75"
877,2023-01-02,Astoria,Bakery,Oatmeal Scone,1,3,3
878,2023-01-02,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,1,"4,5","4,5"
879,2023-01-02,Astoria,Tea,Traditional Blend Chai Lg,1,3,3
880,2023-01-02,Astoria,Tea,Serenity Green Tea Lg,2,3,6
881,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,2,2,4
882,2023-01-02,Hell's Kitchen,Tea,Peppermint Lg,2,3,6
883,2023-01-02,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,1,"3,75","3,75"
884,2023-01-02,Lower Manhattan,Tea,English Breakfast Rg,2,"2,5",5
885,2023-01-02,Astoria,Tea,Earl Grey Rg,1,"2,5","2,5"
886,2023-01-02,Lower Manhattan,Tea,Lemon Grass Rg,2,"2,5",5
887,2023-01-02,Lower Manhattan,Bakery,Hazelnut Biscotti,1,"3,25","3,25"
888,2023-01-02,Astoria,Drinking Chocolate,Dark chocolate Rg,1,"3,5","3,5"
889,2023-01-02,Astoria,Coffee,Cappuccino Lg,1,"4,25","4,25"
890,2023-01-02,Lower Manhattan,Coffee,Ouro Brasileiro shot,2,3,6
891,2023-01-02,Lower Manhattan,Tea,Peppermint Rg,2,"2,5",5
892,2023-01-02,Hell's Kitchen,Coffee,Cappuccino,1,"3,75","3,75"
893,2023-01-02,Hell's Kitchen,Tea,Peppermint Lg,2,3,6
894,2023-01-02,Lower Manhattan,Coffee,Jamaican Coffee River Sm,2,"2,45","4,9"
895,2023-01-02,Hell's Kitchen,Tea,Traditional Blend Chai Lg,1,3,3
896,2023-01-02,Hell's Kitchen,Bakery,Hazelnut Biscotti,1,"3,25","3,25"
897,2023-01-02,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,2,"3,75","7,5"
898,2023-01-02,Lower Manhattan,Bakery,Cranberry Scone,1,"3,25","3,25"
899,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Rg,2,"2,5",5
900,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Rg,2,"2,5",5
901,2023-01-02,Hell's Kitchen,Coffee,Ethiopia Lg,2,"3,5",7
902,2023-01-02,Hell's Kitchen,Bakery,Hazelnut Biscotti,1,"3,25","3,25"
903,2023-01-02,Lower Manhattan,Tea,Serenity Green Tea Lg,2,3,6
904,2023-01-02,Hell's Kitchen,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
905,2023-01-02,Hell's Kitchen,Bakery,Hazelnut Biscotti,1,"3,25","3,25"
906,2023-01-02,Lower Manhattan,Tea,Serenity Green Tea Lg,2,3,6
907,2023-01-02,Lower Manhattan,Bakery,Ginger Biscotti,1,"3,5","3,5"
908,2023-01-02,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,1,"2,5","2,5"
909,2023-01-02,Astoria,Tea,Peppermint Rg,2,"2,5",5
910,2023-01-02,Lower Manhattan,Tea,Serenity Green Tea Rg,1,"2,5","2,5"
911,2023-01-02,Lower Manhattan,Bakery,Almond Croissant,1,"3,75","3,75"
912,2023-01-02,Lower Manhattan,Tea,Lemon Grass Rg,1,"2,5","2,5"
913,2023-01-02,Lower Manhattan,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
914,2023-01-02,Astoria,Tea,Morning Sunrise Chai Rg,2,"2,5",5
915,2023-01-02,Astoria,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
916,2023-01-02,Lower Manhattan,Tea,Serenity Green Tea Lg,2,3,6
917,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Rg,2,"2,5",5
918,2023-01-02,Lower Manhattan,Coffee,Jamaican Coffee River Sm,1,"2,45","2,45"
919,2023-01-02,Lower Manhattan,Coffee,Latte,2,"3,75","7,5"
920,2023-01-02,Lower Manhattan,Coffee,Jamaican Coffee River Sm,2,"2,45","4,9"
921,2023-01-02,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,1,"2,55","2,55"
922,2023-01-02,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,2,2,4
923,2023-01-02,Lower Manhattan,Tea,Morning Sunrise Chai Lg,1,4,4
924,2023-01-02,Lower Manhattan,Bakery,Jumbo Savory Scone,1,"3,75","3,75"
925,2023-01-02,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,2,"2,55","5,1"
926,2023-01-02,Hell's Kitchen,Tea,English Breakfast Rg,1,"2,5","2,5"
927,2023-01-02,Lower Manhattan,Coffee,Columbian Medium Roast Rg,2,"2,5",5
928,2023-01-02,Astoria,Drinking Chocolate,Dark chocolate Rg,1,"3,5","3,5"
929,2023-01-02,Astoria,Tea,Lemon Grass Lg,2,3,6
930,2023-01-02,Astoria,Tea,Earl Grey Lg,2,3,6
931,2023-01-02,Astoria,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
932,2023-01-02,Lower Manhattan,Coffee,Cappuccino,1,"3,75","3,75"
933,2023-01-02,Lower Manhattan,Tea,Peppermint Rg,1,"2,5","2,5"
934,2023-01-02,Lower Manhattan,Tea,Traditional Blend Chai Rg,1,"2,5","2,5"
935,2023-01-02,Lower Manhattan,Coffee,Jamaican Coffee River Sm,2,"2,45","4,9"
936,2023-01-02,Astoria,Coffee,Latte Rg,1,"4,25","4,25"
937,2023-01-02,Lower Manhattan,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
938,2023-01-02,Astoria,Coffee,Latte Rg,1,"4,25","4,25"
939,2023-01-02,Astoria,Tea,Peppermint Lg,2,3,6
940,2023-01-02,Astoria,Coffee,Cappuccino,1,"3,75","3,75"
941,2023-01-02,Hell's Kitchen,Coffee,Brazilian Rg,2,3,6
942,2023-01-02,Hell's Kitchen,Tea,Serenity Green Tea Lg,2,3,6
943,2023-01-02,Lower Manhattan,Coffee,Columbian Medium Roast Lg,1,3,3
944,2023-01-02,Lower Manhattan,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
945,2023-01-02,Astoria,Tea,Traditional Blend Chai Lg,2,3,6
946,2023-01-02,Astoria,Coffee,Latte,1,"3,75","3,75"
947,2023-01-02,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,2,"3,75","7,5"
948,2023-01-02,Lower Manhattan,Bakery,"Scottish Cream Scone ",1,"4,5","4,5"
949,2023-01-02,Astoria,Tea,English Breakfast Rg,1,"2,5","2,5"
950,2023-01-02,Astoria,Coffee,Brazilian Lg,2,"3,5",7
951,2023-01-02,Lower Manhattan,Coffee,Brazilian Rg,1,3,3
952,2023-01-02,Astoria,Tea,Morning Sunrise Chai Lg,1,4,4
953,2023-01-02,Astoria,Coffee,Brazilian Sm,1,"2,2","2,2"
954,2023-01-02,Astoria,Bakery,Almond Croissant,1,"3,75","3,75"
955,2023-01-02,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,1,"2,5","2,5"
956,2023-01-02,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,1,"3,75","3,75"
957,2023-01-02,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,1,"2,5","2,5"
958,2023-01-02,Astoria,Coffee,Our Old Time Diner Blend Lg,1,3,3
959,2023-01-02,Astoria,Bakery,Ginger Biscotti,1,"3,5","3,5"
960,2023-01-02,Hell's Kitchen,Tea,Traditional Blend Chai Lg,2,3,6
961,2023-01-02,Astoria,Coffee,Jamaican Coffee River Lg,2,"3,75","7,5"
