transaction_id,transaction_date,transaction_time,store_id,product_id,transaction_qty,unit_price,total_amount
961,2023-01-02,16:31:20,3,36,2,3.75,7.5
962,2023-01-02,16:31:48,8,52,1,2.5,2.5
963,2023-01-02,16:32:14,3,52,2,2.5,5.0
964,2023-01-02,16:32:25,5,50,2,2.5,5.0
965,2023-01-02,16:33:17,5,57,1,3.1,3.1
966,2023-01-02,16:33:17,5,75,1,3.5,3.5
967,2023-01-02,16:34:50,5,50,1,2.5,2.5
968,2023-01-02,16:35:22,3,31,1,2.2,2.2
969,2023-01-02,16:35:22,3,54,2,2.5,5.0
970,2023-01-02,16:35:54,8,49,2,3.0,6.0
971,2023-01-02,16:36:38,3,32,1,3.0,3.0
972,2023-01-02,16:41:26,5,22,2,2.0,4.0
973,2023-01-02,16:42:11,3,51,2,3.0,6.0
974,2023-01-02,16:42:33,5,34,1,2.45,2.45
975,2023-01-02,16:42:33,5,77,1,3.0,3.0
976,2023-01-02,16:43:04,3,34,2,2.45,4.9
977,2023-01-02,16:44:55,5,32,2,3.0,6.0
978,2023-01-02,16:47:01,3,48,1,2.5,2.5
979,2023-01-02,16:49:41,3,49,1,3.0,3.0
980,2023-01-02,16:50:14,8,25,1,2.2,2.2
981,2023-01-02,16:51:09,3,34,2,2.45,4.9
982,2023-01-02,16:51:09,3,72,1,3.25,3.25
983,2023-01-02,16:55:58,3,24,2,3.0,6.0
984,2023-01-02,16:56:14,8,41,1,4.25,4.25
985,2023-01-02,16:59:09,5,23,1,2.5,2.5
986,2023-01-02,17:00:52,8,25,1,2.2,2.2
987,2023-01-02,17:02:06,8,50,1,2.5,2.5
988,2023-01-02,17:02:59,5,29,2,2.5,5.0
989,2023-01-02,17:02:59,5,77,1,3.0,3.0
990,2023-01-02,17:04:56,3,60,1,3.75,3.75
991,2023-01-02,17:10:24,8,55,2,4.0,8.0
992,2023-01-02,17:10:36,8,33,1,3.5,3.5
993,2023-01-02,17:12:45,3,42,2,2.5,5.0
994,2023-01-02,17:13:53,8,43,1,3.0,3.0
995,2023-01-02,17:15:28,5,27,2,3.5,7.0
996,2023-01-02,17:15:35,5,57,2,3.1,6.2
997,2023-01-02,17:17:00,3,53,2,3.0,6.0
998,2023-01-02,17:17:00,3,70,1,3.25,3.25
999,2023-01-02,17:18:25,5,32,2,3.0,6.0
1000,2023-01-02,17:19:03,8,54,1,2.5,2.5
1001,2023-01-02,17:19:40,5,27,1,3.5,3.5
1002,2023-01-02,17:19:40,5,74,1,3.5,3.5
1003,2023-01-02,17:20:14,8,46,1,2.5,2.5
1004,2023-01-02,17:21:01,3,28,1,2.0,2.0
1005,2023-01-02,17:21:19,3,24,2,3.0,6.0
1006,2023-01-02,17:28:06,8,47,1,3.0,3.0
1007,2023-01-02,17:28:13,8,29,1,2.5,2.5
1008,2023-01-02,17:29:21,3,46,2,2.5,5.0
1009,2023-01-02,17:29:41,3,30,1,3.0,3.0
1010,2023-01-02,17:29:42,8,44,1,2.5,2.5
1011,2023-01-02,17:29:42,8,71,1,3.75,3.75
1012,2023-01-02,17:34:05,8,28,2,2.0,4.0
1013,2023-01-02,17:35:03,3,29,2,2.5,5.0
1014,2023-01-02,17:35:40,3,51,2,3.0,6.0
1015,2023-01-02,17:38:25,3,26,1,3.0,3.0
1016,2023-01-02,17:38:48,5,57,1,3.1,3.1
1017,2023-01-02,17:40:19,3,60,1,3.75,3.75
1018,2023-01-02,17:40:19,3,73,1,3.75,3.75
1019,2023-01-02,17:41:03,3,38,2,3.75,7.5
1020,2023-01-02,17:42:18,3,27,1,3.5,3.5
1021,2023-01-02,17:43:03,8,52,1,2.5,2.5
1022,2023-01-02,17:43:20,3,61,1,4.75,4.75
1023,2023-01-02,17:44:03,8,36,2,3.75,7.5
1024,2023-01-02,17:45:16,8,46,1,2.5,2.5
1025,2023-01-02,17:45:27,8,52,1,2.5,2.5
1026,2023-01-02,17:48:34,3,57,2,3.1,6.2
1027,2023-01-02,17:48:39,5,27,2,3.5,7.0
1028,2023-01-02,17:48:48,3,52,2,2.5,5.0
1029,2023-01-02,17:51:00,3,52,2,2.5,5.0
1030,2023-01-02,17:51:00,3,76,1,3.5,3.5
1031,2023-01-02,17:53:21,8,52,2,2.5,5.0
1032,2023-01-02,17:54:37,3,37,2,3.0,6.0
1033,2023-01-02,17:54:59,3,47,2,3.0,6.0
1034,2023-01-02,17:54:59,3,74,1,3.5,3.5
1035,2023-01-02,17:55:15,8,30,1,3.0,3.0
1036,2023-01-02,17:57:42,3,29,2,2.5,5.0
1037,2023-01-02,17:57:42,3,73,1,3.75,3.75
1038,2023-01-02,17:57:59,3,60,2,3.75,7.5
1039,2023-01-02,17:57:59,3,75,1,3.5,3.5
1040,2023-01-02,18:05:46,8,32,1,3.0,3.0
1041,2023-01-02,18:05:46,8,72,1,3.25,3.25
1042,2023-01-02,18:06:18,5,61,1,4.75,4.75
1043,2023-01-02,18:11:56,5,55,1,4.0,4.0
1044,2023-01-02,18:17:00,5,33,2,3.5,7.0
1045,2023-01-02,18:17:00,5,73,1,3.75,3.75
1046,2023-01-02,18:17:58,5,39,2,4.25,8.5
1047,2023-01-02,18:18:05,3,45,2,3.0,6.0
1048,2023-01-02,18:18:34,8,55,1,4.0,4.0
1049,2023-01-02,18:19:05,3,51,1,3.0,3.0
1050,2023-01-02,18:22:30,5,31,1,2.2,2.2
1051,2023-01-02,18:23:01,8,50,2,2.5,5.0
1052,2023-01-02,18:23:32,8,33,2,3.5,7.0
1053,2023-01-02,18:24:11,3,35,2,3.1,6.2
1054,2023-01-02,18:24:23,8,34,2,2.45,4.9
1055,2023-01-02,18:26:40,8,32,1,3.0,3.0
1056,2023-01-02,18:27:04,3,56,1,2.55,2.55
1057,2023-01-02,18:28:05,3,26,2,3.0,6.0
1058,2023-01-02,18:29:53,5,34,1,2.45,2.45
1059,2023-01-02,18:30:06,3,36,2,3.75,7.5
1060,2023-01-02,18:30:06,3,75,1,3.5,3.5
1061,2023-01-02,18:31:49,8,33,2,3.5,7.0
1062,2023-01-02,18:31:49,8,70,1,3.25,3.25
1063,2023-01-02,18:31:50,3,39,2,4.25,8.5
1064,2023-01-02,18:32:38,3,49,2,3.0,6.0
1065,2023-01-02,18:33:43,3,44,1,2.5,2.5
1066,2023-01-02,18:33:43,3,77,1,3.0,3.0
1067,2023-01-02,18:33:59,3,46,1,2.5,2.5
1068,2023-01-02,18:37:31,3,30,1,3.0,3.0
1069,2023-01-02,18:39:18,3,60,1,3.75,3.75
1070,2023-01-02,18:40:50,8,61,2,4.75,9.5
1071,2023-01-02,18:42:49,3,37,1,3.0,3.0
1072,2023-01-02,18:43:00,3,36,1,3.75,3.75
1073,2023-01-02,18:44:51,3,55,2,4.0,8.0
1074,2023-01-02,18:49:22,3,58,2,3.5,7.0
1075,2023-01-02,18:49:22,3,77,1,3.0,3.0
1076,2023-01-02,18:50:17,3,46,1,2.5,2.5
1077,2023-01-02,18:50:17,3,76,1,3.5,3.5
1078,2023-01-02,18:53:56,3,52,2,2.5,5.0
1079,2023-01-02,18:53:56,3,78,1,4.5,4.5
1080,2023-01-02,18:54:10,3,23,2,2.5,5.0
1081,2023-01-02,18:57:01,8,51,1,3.0,3.0
1082,2023-01-02,19:00:58,3,22,1,2.0,2.0
1083,2023-01-02,19:01:16,3,48,1,2.5,2.5
1084,2023-01-02,19:01:39,3,59,2,4.5,9.0
1085,2023-01-02,19:12:27,3,40,1,3.75,3.75
1086,2023-01-02,19:14:55,8,39,2,4.25,8.5
1087,2023-01-02,19:14:55,8,70,1,3.25,3.25
1088,2023-01-02,19:16:12,3,50,2,2.5,5.0
1089,2023-01-02,19:16:12,3,71,1,3.75,3.75
1090,2023-01-02,19:18:07,8,57,1,3.1,3.1
1091,2023-01-02,19:19:55,8,37,2,3.0,6.0
1092,2023-01-02,19:22:54,3,24,1,3.0,3.0
1093,2023-01-02,19:25:06,3,22,2,2.0,4.0
1094,2023-01-02,19:25:06,3,72,1,3.25,3.25
1095,2023-01-02,19:26:53,8,23,2,2.5,5.0
1096,2023-01-02,19:27:07,8,22,1,2.0,2.0
1097,2023-01-02,19:27:07,8,69,1,3.25,3.25
1098,2023-01-02,19:28:16,3,25,2,2.2,4.4
1099,2023-01-02,19:29:54,8,34,1,2.45,2.45
1100,2023-01-02,19:35:14,8,40,1,3.75,3.75
1101,2023-01-02,19:35:31,8,49,2,3.0,6.0
1102,2023-01-02,19:42:15,8,41,2,4.25,8.5
1103,2023-01-02,19:45:11,3,49,2,3.0,6.0
1104,2023-01-02,19:46:07,8,57,2,3.1,6.2
1105,2023-01-02,19:46:07,8,74,1,3.5,3.5
1106,2023-01-02,19:46:38,3,33,2,3.5,7.0
1107,2023-01-02,19:48:49,8,28,2,2.0,4.0
1108,2023-01-02,19:48:49,8,75,1,3.5,3.5
1109,2023-01-02,19:53:02,3,22,1,2.0,2.0
1110,2023-01-02,19:53:02,3,74,1,3.5,3.5
1111,2023-01-02,19:53:55,3,43,2,3.0,6.0
1112,2023-01-02,19:57:01,8,56,2,2.55,5.1
1113,2023-01-02,19:57:23,3,52,1,2.5,2.5
1114,2023-01-02,19:57:23,3,72,1,3.25,3.25
1115,2023-01-02,19:58:10,8,26,2,3.0,6.0
1116,2023-01-02,19:58:35,3,37,1,3.0,3.0
1117,2023-01-03,07:04:46,5,43,2,3.0,6.0
1118,2023-01-03,07:04:46,5,78,1,4.5,4.5
1119,2023-01-03,07:06:53,5,29,2,2.5,5.0
1120,2023-01-03,07:16:26,5,59,2,4.5,9.0
1121,2023-01-03,07:16:26,5,73,1,3.75,3.75
1122,2023-01-03,07:17:23,5,45,1,3.0,3.0
1123,2023-01-03,07:37:05,5,56,2,2.55,5.1
1124,2023-01-03,08:06:33,8,41,1,4.25,4.25
1125,2023-01-03,08:09:50,5,60,2,3.75,7.5
1126,2023-01-03,08:13:04,8,44,1,2.5,2.5
1127,2023-01-03,08:13:05,8,37,1,3.0,3.0
1128,2023-01-03,08:13:05,8,76,1,3.5,3.5
1129,2023-01-03,08:15:37,8,41,1,4.25,4.25
1130,2023-01-03,08:18:30,8,45,2,3.0,6.0
1131,2023-01-03,08:18:53,8,23,2,2.5,5.0
1132,2023-01-03,08:18:56,8,29,2,2.5,5.0
1133,2023-01-03,08:19:33,8,52,2,2.5,5.0
1134,2023-01-03,08:19:47,5,51,1,3.0,3.0
1135,2023-01-03,08:20:55,5,32,1,3.0,3.0
1136,2023-01-03,08:22:14,5,27,1,3.5,3.5
1137,2023-01-03,08:23:51,8,48,2,2.5,5.0
1138,2023-01-03,08:28:33,5,30,2,3.0,6.0
1139,2023-01-03,08:28:53,8,60,2,3.75,7.5
1140,2023-01-03,08:30:14,5,40,2,3.75,7.5
1141,2023-01-03,08:31:06,8,22,2,2.0,4.0
1142,2023-01-03,08:31:07,5,41,1,4.25,4.25
1143,2023-01-03,08:31:07,5,78,1,4.5,4.5
1144,2023-01-03,08:32:12,8,59,2,4.5,9.0
1145,2023-01-03,08:32:12,8,78,1,4.5,4.5
1146,2023-01-03,08:34:35,8,87,1,3.0,3.0
1147,2023-01-03,08:37:26,8,60,1,3.75,3.75
1148,2023-01-03,08:37:51,5,33,2,3.5,7.0
1149,2023-01-03,08:40:29,8,56,1,2.55,2.55
1150,2023-01-03,08:40:29,8,69,1,3.25,3.25
1151,2023-01-03,08:40:29,8,35,1,3.1,3.1
1152,2023-01-03,08:40:50,8,30,1,3.0,3.0
1153,2023-01-03,08:40:50,8,72,1,3.25,3.25
1154,2023-01-03,08:42:28,8,61,1,4.75,4.75
1155,2023-01-03,08:44:23,8,22,2,2.0,4.0
1156,2023-01-03,08:49:32,5,61,2,4.75,9.5
1157,2023-01-03,08:49:35,5,51,2,3.0,6.0
1158,2023-01-03,08:49:35,5,72,1,3.25,3.25
1159,2023-01-03,08:50:00,8,24,1,3.0,3.0
1160,2023-01-03,08:50:21,8,44,2,2.5,5.0
1161,2023-01-03,08:53:31,5,54,2,2.5,5.0
1162,2023-01-03,08:54:44,8,53,1,3.0,3.0
1163,2023-01-03,08:56:41,5,59,2,4.5,9.0
1164,2023-01-03,09:03:49,5,50,2,2.5,5.0
1165,2023-01-03,09:07:30,5,87,2,3.0,6.0
1166,2023-01-03,09:07:30,5,70,1,3.25,3.25
1167,2023-01-03,09:07:36,8,52,1,2.5,2.5
1168,2023-01-03,09:07:36,8,73,1,3.75,3.75
1169,2023-01-03,09:09:30,8,26,2,3.0,6.0
1170,2023-01-03,09:09:39,5,37,1,3.0,3.0
1171,2023-01-03,09:15:44,5,45,1,3.0,3.0
1172,2023-01-03,09:18:30,8,22,1,2.0,2.0
1173,2023-01-03,09:18:59,5,22,2,2.0,4.0
1174,2023-01-03,09:19:21,8,45,1,3.0,3.0
1175,2023-01-03,09:23:33,5,25,1,2.2,2.2
1176,2023-01-03,09:24:46,5,54,1,2.5,2.5
1177,2023-01-03,09:27:13,8,50,2,2.5,5.0
1178,2023-01-03,09:30:08,5,29,1,2.5,2.5
1179,2023-01-03,09:33:20,8,42,1,2.5,2.5
1180,2023-01-03,09:43:23,5,45,1,3.0,3.0
1181,2023-01-03,09:44:41,8,55,1,4.0,4.0
1182,2023-01-03,09:44:59,8,54,1,2.5,2.5
1183,2023-01-03,09:45:43,5,50,2,2.5,5.0
1184,2023-01-03,09:49:52,5,59,2,4.5,9.0
1185,2023-01-03,09:50:02,5,43,2,3.0,6.0
1186,2023-01-03,09:50:30,8,50,2,2.5,5.0
1187,2023-01-03,09:50:48,8,55,2,4.0,8.0
1188,2023-01-03,09:52:19,8,51,2,3.0,6.0
1189,2023-01-03,09:53:13,8,37,2,3.0,6.0
1190,2023-01-03,09:56:34,5,49,2,3.0,6.0
1191,2023-01-03,10:00:05,8,40,1,3.75,3.75
1192,2023-01-03,10:01:51,5,87,1,3.0,3.0
1193,2023-01-03,10:11:25,8,33,1,3.5,3.5
1194,2023-01-03,10:12:21,5,40,1,3.75,3.75
1195,2023-01-03,10:17:13,5,37,1,3.0,3.0
1196,2023-01-03,10:19:53,5,34,1,2.45,2.45
1197,2023-01-03,10:20:42,5,38,1,3.75,3.75
1198,2023-01-03,10:22:26,5,49,2,3.0,6.0
1199,2023-01-03,10:25:55,5,26,2,3.0,6.0
1200,2023-01-03,10:26:39,8,55,1,4.0,4.0
1201,2023-01-03,10:28:45,8,56,1,2.55,2.55
1202,2023-01-03,10:30:42,5,50,2,2.5,5.0
1203,2023-01-03,10:33:49,5,29,1,2.5,2.5
1204,2023-01-03,10:40:11,5,36,2,3.75,7.5
1205,2023-01-03,10:41:29,5,33,1,3.5,3.5
1206,2023-01-03,10:41:29,5,72,1,3.25,3.25
1207,2023-01-03,10:43:23,5,47,1,3.0,3.0
1208,2023-01-03,10:47:34,8,46,2,2.5,5.0
1209,2023-01-03,10:49:47,8,37,1,3.0,3.0
1210,2023-01-03,10:52:38,8,25,1,2.2,2.2
1211,2023-01-03,10:54:16,5,39,2,4.25,8.5
1212,2023-01-03,10:54:52,5,29,2,2.5,5.0
1213,2023-01-03,10:56:53,5,43,2,3.0,6.0
1214,2023-01-03,10:56:53,5,73,1,3.75,3.75
1215,2023-01-03,10:58:20,8,45,1,3.0,3.0
1216,2023-01-03,10:59:41,8,32,2,3.0,6.0
1217,2023-01-03,11:02:48,5,54,1,2.5,2.5
1218,2023-01-03,11:05:55,3,28,2,2.0,4.0
1219,2023-01-03,11:06:30,3,28,2,2.0,4.0
1220,2023-01-03,11:08:16,3,36,2,3.75,7.5
1221,2023-01-03,11:08:51,8,30,2,3.0,6.0
1222,2023-01-03,11:10:02,3,24,2,3.0,6.0
1223,2023-01-03,11:11:10,5,26,2,3.0,6.0
1224,2023-01-03,11:11:22,5,52,1,2.5,2.5
1225,2023-01-03,11:16:22,3,24,2,3.0,6.0
1226,2023-01-03,11:16:40,3,26,2,3.0,6.0
1227,2023-01-03,11:17:01,8,38,2,3.75,7.5
1228,2023-01-03,11:18:12,3,27,2,3.5,7.0
1229,2023-01-03,11:20:10,8,49,2,3.0,6.0
1230,2023-01-03,11:21:22,8,42,1,2.5,2.5
1231,2023-01-03,11:23:05,5,26,2,3.0,6.0
1232,2023-01-03,11:23:05,5,73,1,3.75,3.75
1233,2023-01-03,11:23:56,8,54,1,2.5,2.5
1234,2023-01-03,11:23:56,8,72,1,3.25,3.25
1235,2023-01-03,11:26:09,8,61,2,4.75,9.5
1236,2023-01-03,11:26:40,3,60,2,3.75,7.5
1237,2023-01-03,11:26:40,3,78,1,4.5,4.5
1238,2023-01-03,11:26:49,3,47,2,3.0,6.0
1239,2023-01-03,11:27:36,8,46,1,2.5,2.5
1240,2023-01-03,11:30:16,8,37,2,3.0,6.0
1241,2023-01-03,11:31:00,5,39,2,4.25,8.5
1242,2023-01-03,11:31:00,5,70,1,3.25,3.25
1243,2023-01-03,11:31:11,8,50,1,2.5,2.5
1244,2023-01-03,11:32:49,8,47,1,3.0,3.0
1245,2023-01-03,11:33:06,5,31,2,2.2,4.4
1246,2023-01-03,11:33:08,8,24,1,3.0,3.0
1247,2023-01-03,11:33:44,5,26,2,3.0,6.0
1248,2023-01-03,11:33:44,5,75,1,3.5,3.5
1249,2023-01-03,11:36:44,3,41,1,4.25,4.25
1250,2023-01-03,11:36:49,8,33,2,3.5,7.0
1251,2023-01-03,11:37:40,3,46,2,2.5,5.0
1252,2023-01-03,11:37:50,3,32,2,3.0,6.0
1253,2023-01-03,11:37:55,3,32,1,3.0,3.0
1254,2023-01-03,11:40:15,3,30,2,3.0,6.0
1255,2023-01-03,11:40:31,8,43,1,3.0,3.0
1256,2023-01-03,11:42:01,5,28,2,2.0,4.0
1257,2023-01-03,11:42:48,3,40,2,3.75,7.5
1258,2023-01-03,11:42:48,3,77,1,3.0,3.0
1259,2023-01-03,11:42:51,5,50,1,2.5,2.5
1260,2023-01-03,11:43:18,5,22,2,2.0,4.0
1261,2023-01-03,11:46:27,8,35,1,3.1,3.1
1262,2023-01-03,11:46:27,8,69,1,3.25,3.25
1263,2023-01-03,11:46:29,3,35,2,3.1,6.2
1264,2023-01-03,11:46:29,3,77,1,3.0,3.0
1265,2023-01-03,11:47:50,5,48,1,2.5,2.5
1266,2023-01-03,11:50:55,8,29,1,2.5,2.5
1267,2023-01-03,11:51:18,8,43,1,3.0,3.0
1268,2023-01-03,11:52:48,8,59,1,4.5,4.5
1269,2023-01-03,11:56:15,5,35,1,3.1,3.1
1270,2023-01-03,11:56:15,5,71,1,3.75,3.75
1271,2023-01-03,11:57:06,3,24,1,3.0,3.0
1272,2023-01-03,11:57:55,5,33,1,3.5,3.5
1273,2023-01-03,11:58:06,5,36,1,3.75,3.75
1274,2023-01-03,11:58:07,8,37,2,3.0,6.0
1275,2023-01-03,11:59:06,3,39,1,4.25,4.25
1276,2023-01-03,11:59:16,5,50,2,2.5,5.0
1277,2023-01-03,11:59:49,5,37,2,3.0,6.0
1278,2023-01-03,12:00:52,3,50,1,2.5,2.5
1279,2023-01-03,12:04:32,5,38,2,3.75,7.5
1280,2023-01-03,12:05:39,5,25,1,2.2,2.2
1281,2023-01-03,12:06:47,8,38,1,3.75,3.75
1282,2023-01-03,12:08:20,3,55,2,4.0,8.0
1283,2023-01-03,12:14:46,8,56,1,2.55,2.55
1284,2023-01-03,12:16:03,5,25,2,2.2,4.4
1285,2023-01-03,12:16:30,3,46,1,2.5,2.5
1286,2023-01-03,12:17:20,3,27,1,3.5,3.5
1287,2023-01-03,12:20:44,5,47,2,3.0,6.0
1288,2023-01-03,12:20:50,8,23,2,2.5,5.0
1289,2023-01-03,12:23:36,8,35,1,3.1,3.1
1290,2023-01-03,12:26:03,3,51,1,3.0,3.0
1291,2023-01-03,12:27:58,3,59,2,4.5,9.0
1292,2023-01-03,12:30:20,5,51,1,3.0,3.0
1293,2023-01-03,12:31:47,3,59,2,4.5,9.0
1294,2023-01-03,12:35:27,8,61,2,4.75,9.5
1295,2023-01-03,12:36:05,3,24,1,3.0,3.0
1296,2023-01-03,12:37:48,3,24,1,3.0,3.0
1297,2023-01-03,12:38:56,8,60,1,3.75,3.75
1298,2023-01-03,12:40:55,8,45,1,3.0,3.0
1299,2023-01-03,12:44:41,5,46,1,2.5,2.5
1300,2023-01-03,12:45:07,3,51,1,3.0,3.0
1301,2023-01-03,12:45:07,3,72,1,3.25,3.25
1302,2023-01-03,12:46:52,3,27,2,3.5,7.0
1303,2023-01-03,12:47:41,8,50,2,2.5,5.0
1304,2023-01-03,12:48:20,8,53,2,3.0,6.0
1305,2023-01-03,12:48:38,5,33,1,3.5,3.5
1306,2023-01-03,12:48:38,5,76,1,3.5,3.5
1307,2023-01-03,12:50:34,3,58,2,3.5,7.0
1308,2023-01-03,12:50:49,8,58,2,3.5,7.0
1309,2023-01-03,12:51:17,8,49,2,3.0,6.0
1310,2023-01-03,12:52:36,8,48,2,2.5,5.0
1311,2023-01-03,12:52:36,8,74,1,3.5,3.5
1312,2023-01-03,12:52:37,3,39,2,4.25,8.5
1313,2023-01-03,12:55:25,3,30,2,3.0,6.0
1314,2023-01-03,12:55:49,5,45,1,3.0,3.0
1315,2023-01-03,12:56:02,8,50,2,2.5,5.0
1316,2023-01-03,12:57:48,3,39,1,4.25,4.25
1317,2023-01-03,12:58:20,5,35,2,3.1,6.2
1318,2023-01-03,13:03:37,3,30,2,3.0,6.0
1319,2023-01-03,13:04:25,5,42,1,2.5,2.5
1320,2023-01-03,13:04:48,5,35,2,3.1,6.2
1321,2023-01-03,13:04:48,5,74,1,3.5,3.5
1322,2023-01-03,13:05:00,8,22,1,2.0,2.0
1323,2023-01-03,13:05:16,3,59,1,4.5,4.5
1324,2023-01-03,13:05:16,3,76,1,3.5,3.5
1325,2023-01-03,13:06:00,3,22,2,2.0,4.0
1326,2023-01-03,13:07:30,3,54,1,2.5,2.5
1327,2023-01-03,13:09:01,5,56,2,2.55,5.1
1328,2023-01-03,13:09:01,5,74,1,3.5,3.5
1329,2023-01-03,13:12:16,3,23,2,2.5,5.0
1330,2023-01-03,13:12:49,5,42,2,2.5,5.0
1331,2023-01-03,13:12:49,5,78,1,4.5,4.5
1332,2023-01-03,13:13:33,3,37,2,3.0,6.0
1333,2023-01-03,13:16:53,3,49,2,3.0,6.0
1334,2023-01-03,13:17:20,8,61,1,4.75,4.75
1335,2023-01-03,13:18:51,3,51,2,3.0,6.0
1336,2023-01-03,13:18:51,3,75,1,3.5,3.5
1337,2023-01-03,13:20:01,3,23,2,2.5,5.0
1338,2023-01-03,13:20:13,3,34,1,2.45,2.45
1339,2023-01-03,13:24:10,3,55,1,4.0,4.0
1340,2023-01-03,13:26:51,8,44,1,2.5,2.5
1341,2023-01-03,13:26:51,8,70,1,3.25,3.25
1342,2023-01-03,13:28:12,3,38,1,3.75,3.75
1343,2023-01-03,13:31:04,5,43,1,3.0,3.0
1344,2023-01-03,13:31:04,5,74,1,3.5,3.5
1345,2023-01-03,13:34:08,8,37,1,3.0,3.0
1346,2023-01-03,13:38:29,3,50,2,2.5,5.0
1347,2023-01-03,13:39:52,8,29,1,2.5,2.5
1348,2023-01-03,13:41:00,3,55,1,4.0,4.0
1349,2023-01-03,13:44:19,8,54,1,2.5,2.5
1350,2023-01-03,13:45:54,3,43,2,3.0,6.0
1351,2023-01-03,13:48:42,3,26,2,3.0,6.0
1352,2023-01-03,13:48:44,8,42,2,2.5,5.0
1353,2023-01-03,13:48:44,8,73,1,3.75,3.75
1354,2023-01-03,13:52:13,3,54,1,2.5,2.5
1355,2023-01-03,13:52:13,3,75,1,3.5,3.5
1356,2023-01-03,13:57:02,3,27,2,3.5,7.0
1357,2023-01-03,13:57:16,3,48,2,2.5,5.0
1358,2023-01-03,13:57:24,3,57,2,3.1,6.2
1359,2023-01-03,13:57:28,8,57,1,3.1,3.1
1360,2023-01-03,13:58:14,3,45,1,3.0,3.0
1361,2023-01-03,13:59:44,8,30,1,3.0,3.0
1362,2023-01-03,14:00:27,3,55,1,4.0,4.0
1363,2023-01-03,14:03:06,3,26,2,3.0,6.0
1364,2023-01-03,14:03:48,3,49,2,3.0,6.0
1365,2023-01-03,14:03:54,3,56,1,2.55,2.55
1366,2023-01-03,14:04:38,5,38,2,3.75,7.5
1367,2023-01-03,14:04:48,3,59,2,4.5,9.0
1368,2023-01-03,14:06:01,3,49,2,3.0,6.0
1369,2023-01-03,14:07:15,3,37,1,3.0,3.0
1370,2023-01-03,14:08:26,8,39,1,4.25,4.25
1371,2023-01-03,14:09:18,8,42,1,2.5,2.5
1372,2023-01-03,14:09:52,8,56,1,2.55,2.55
1373,2023-01-03,14:10:19,8,39,1,4.25,4.25
1374,2023-01-03,14:13:15,3,24,2,3.0,6.0
1375,2023-01-03,14:13:47,5,54,2,2.5,5.0
1376,2023-01-03,14:13:47,5,72,1,3.25,3.25
1377,2023-01-03,14:14:01,5,48,2,2.5,5.0
1378,2023-01-03,14:15:05,3,57,2,3.1,6.2
1379,2023-01-03,14:15:50,8,54,2,2.5,5.0
1380,2023-01-03,14:17:42,5,41,1,4.25,4.25
1381,2023-01-03,14:18:47,5,35,2,3.1,6.2
1382,2023-01-03,14:18:47,5,71,1,3.75,3.75
1383,2023-01-03,14:18:58,3,57,2,3.1,6.2
1384,2023-01-03,14:19:44,5,59,2,4.5,9.0
1385,2023-01-03,14:21:57,3,38,2,3.75,7.5
1386,2023-01-03,14:22:00,5,36,2,3.75,7.5
1387,2023-01-03,14:22:00,5,79,1,3.75,3.75
1388,2023-01-03,14:22:48,5,26,2,3.0,6.0
1389,2023-01-03,14:23:43,3,32,2,3.0,6.0
1390,2023-01-03,14:23:54,8,42,2,2.5,5.0
1391,2023-01-03,14:24:01,8,23,2,2.5,5.0
1392,2023-01-03,14:24:01,8,74,1,3.5,3.5
1393,2023-01-03,14:24:14,8,35,1,3.1,3.1
1394,2023-01-03,14:28:01,8,52,2,2.5,5.0
1395,2023-01-03,14:30:24,3,27,2,3.5,7.0
1396,2023-01-03,14:30:38,8,37,1,3.0,3.0
1397,2023-01-03,14:31:14,3,37,2,3.0,6.0
1398,2023-01-03,14:33:36,8,45,2,3.0,6.0
1399,2023-01-03,14:34:28,8,25,1,2.2,2.2
1400,2023-01-03,14:35:13,5,31,2,2.2,4.4
1401,2023-01-03,14:37:12,3,41,1,4.25,4.25
1402,2023-01-03,14:38:17,3,40,1,3.75,3.75
1403,2023-01-03,14:38:17,3,74,1,3.5,3.5
1404,2023-01-03,14:41:47,3,36,2,3.75,7.5
1405,2023-01-03,14:42:59,5,51,1,3.0,3.0
1406,2023-01-03,14:43:48,8,59,2,4.5,9.0
1407,2023-01-03,14:44:43,3,27,1,3.5,3.5
1408,2023-01-03,14:44:43,3,70,1,3.25,3.25
1409,2023-01-03,14:45:14,3,37,1,3.0,3.0
1410,2023-01-03,14:47:09,3,26,2,3.0,6.0
1411,2023-01-03,14:47:10,3,55,1,4.0,4.0
1412,2023-01-03,14:47:10,3,76,1,3.5,3.5
1413,2023-01-03,14:47:45,8,24,2,3.0,6.0
1414,2023-01-03,14:47:45,8,78,1,4.5,4.5
1415,2023-01-03,14:48:23,5,56,2,2.55,5.1
1416,2023-01-03,14:48:30,8,27,1,3.5,3.5
1417,2023-01-03,14:49:31,8,60,1,3.75,3.75
1418,2023-01-03,14:49:39,8,87,2,3.0,6.0
1419,2023-01-03,14:51:06,5,47,2,3.0,6.0
1420,2023-01-03,14:53:17,8,35,2,3.1,6.2
1421,2023-01-03,14:53:17,8,72,1,3.25,3.25
1422,2023-01-03,14:53:51,3,44,2,2.5,5.0
1423,2023-01-03,14:53:52,3,42,1,2.5,2.5
1424,2023-01-03,14:54:41,8,44,1,2.5,2.5
1425,2023-01-03,14:54:59,3,34,1,2.45,2.45
1426,2023-01-03,14:55:03,5,51,1,3.0,3.0
