time_key,hour,minute,timeslot
1900-01-01 16:54:02,16,54,afternoon
1900-01-01 16:54:58,16,54,afternoon
1900-01-01 16:55:17,16,55,afternoon
1900-01-01 16:58:19,16,58,afternoon
1900-01-01 16:59:26,16,59,afternoon
1900-01-01 17:00:58,17,0,evening
1900-01-01 17:03:52,17,3,evening
1900-01-01 17:04:17,17,4,evening
1900-01-01 17:04:37,17,4,evening
1900-01-01 17:04:43,17,4,evening
1900-01-01 17:06:06,17,6,evening
1900-01-01 17:06:38,17,6,evening
1900-01-01 17:06:42,17,6,evening
1900-01-01 17:08:41,17,8,evening
1900-01-01 17:09:42,17,9,evening
1900-01-01 17:10:42,17,10,evening
1900-01-01 17:13:41,17,13,evening
1900-01-01 17:15:25,17,15,evening
1900-01-01 17:15:31,17,15,evening
1900-01-01 17:18:26,17,18,evening
1900-01-01 17:19:24,17,19,evening
1900-01-01 17:21:34,17,21,evening
1900-01-01 17:22:39,17,22,evening
1900-01-01 17:24:14,17,24,evening
1900-01-01 17:25:29,17,25,evening
1900-01-01 17:25:30,17,25,evening
1900-01-01 17:26:45,17,26,evening
1900-01-01 17:27:11,17,27,evening
1900-01-01 17:27:22,17,27,evening
1900-01-01 17:27:24,17,27,evening
1900-01-01 17:28:50,17,28,evening
1900-01-01 17:30:08,17,30,evening
1900-01-01 17:32:11,17,32,evening
1900-01-01 17:35:29,17,35,evening
1900-01-01 17:35:46,17,35,evening
1900-01-01 17:38:55,17,38,evening
1900-01-01 17:39:49,17,39,evening
1900-01-01 17:40:08,17,40,evening
1900-01-01 17:40:15,17,40,evening
1900-01-01 17:41:27,17,41,evening
1900-01-01 17:42:13,17,42,evening
1900-01-01 17:42:34,17,42,evening
1900-01-01 17:44:32,17,44,evening
1900-01-01 17:53:41,17,53,evening
1900-01-01 17:55:24,17,55,evening
1900-01-01 17:55:59,17,55,evening
1900-01-01 17:56:21,17,56,evening
1900-01-01 17:57:08,17,57,evening
1900-01-01 17:58:41,17,58,evening
1900-01-01 17:59:02,17,59,evening
1900-01-01 18:00:57,18,0,evening
1900-01-01 18:01:19,18,1,evening
1900-01-01 18:01:37,18,1,evening
1900-01-01 18:01:58,18,1,evening
1900-01-01 18:02:52,18,2,evening
1900-01-01 18:03:28,18,3,evening
1900-01-01 18:07:36,18,7,evening
1900-01-01 18:07:48,18,7,evening
1900-01-01 18:12:02,18,12,evening
1900-01-01 18:14:14,18,14,evening
1900-01-01 18:16:50,18,16,evening
1900-01-01 18:17:17,18,17,evening
1900-01-01 18:18:00,18,18,evening
1900-01-01 18:18:29,18,18,evening
1900-01-01 18:20:26,18,20,evening
1900-01-01 18:20:48,18,20,evening
1900-01-01 18:22:37,18,22,evening
1900-01-01 18:26:13,18,26,evening
1900-01-01 18:27:27,18,27,evening
1900-01-01 18:29:24,18,29,evening
1900-01-01 18:30:40,18,30,evening
1900-01-01 18:32:23,18,32,evening
1900-01-01 18:34:55,18,34,evening
1900-01-01 18:37:32,18,37,evening
1900-01-01 18:39:35,18,39,evening
1900-01-01 18:40:45,18,40,evening
1900-01-01 18:42:28,18,42,evening
1900-01-01 18:44:21,18,44,evening
1900-01-01 18:45:31,18,45,evening
1900-01-01 18:46:25,18,46,evening
1900-01-01 18:49:23,18,49,evening
1900-01-01 18:51:56,18,51,evening
1900-01-01 18:54:16,18,54,evening
1900-01-01 18:56:00,18,56,evening
1900-01-01 18:57:29,18,57,evening
1900-01-01 18:58:53,18,58,evening
1900-01-01 18:59:38,18,59,evening
1900-01-01 19:00:13,19,0,evening
1900-01-01 19:05:02,19,5,evening
1900-01-01 19:06:16,19,6,evening
1900-01-01 19:07:24,19,7,evening
1900-01-01 19:09:50,19,9,evening
1900-01-01 19:10:40,19,10,evening
1900-01-01 19:11:11,19,11,evening
1900-01-01 19:14:00,19,14,evening
1900-01-01 19:15:30,19,15,evening
1900-01-01 19:19:16,19,19,evening
1900-01-01 19:19:20,19,19,evening
1900-01-01 19:21:51,19,21,evening
1900-01-01 19:22:36,19,22,evening
1900-01-01 19:23:06,19,23,evening
1900-01-01 19:23:22,19,23,evening
1900-01-01 19:25:19,19,25,evening
1900-01-01 19:27:38,19,27,evening
1900-01-01 19:31:40,19,31,evening
1900-01-01 19:32:22,19,32,evening
1900-01-01 19:33:51,19,33,evening
1900-01-01 19:35:27,19,35,evening
1900-01-01 19:35:54,19,35,evening
1900-01-01 19:37:44,19,37,evening
1900-01-01 19:38:33,19,38,evening
1900-01-01 19:39:21,19,39,evening
1900-01-01 19:40:09,19,40,evening
1900-01-01 19:40:35,19,40,evening
1900-01-01 19:49:19,19,49,evening
1900-01-01 19:50:56,19,50,evening
1900-01-01 19:52:04,19,52,evening
1900-01-01 19:52:34,19,52,evening
1900-01-01 19:53:30,19,53,evening
1900-01-01 19:54:02,19,54,evening
1900-01-01 19:58:26,19,58,evening
1900-01-01 19:59:36,19,59,evening
1900-01-01 07:09:20,7,9,morning
1900-01-01 07:12:12,7,12,morning
1900-01-01 07:15:38,7,15,morning
1900-01-01 07:30:48,7,30,morning
1900-01-01 07:35:22,7,35,morning
1900-01-01 07:40:18,7,40,morning
1900-01-01 07:49:49,7,49,morning
1900-01-01 08:03:34,8,3,morning
1900-01-01 08:06:13,8,6,morning
1900-01-01 08:09:05,8,9,morning
1900-01-01 08:14:55,8,14,morning
1900-01-01 08:16:20,8,16,morning
1900-01-01 08:18:32,8,18,morning
1900-01-01 08:25:05,8,25,morning
1900-01-01 08:28:18,8,28,morning
1900-01-01 08:29:19,8,29,morning
1900-01-01 08:30:16,8,30,morning
1900-01-01 08:31:15,8,31,morning
1900-01-01 08:32:18,8,32,morning
1900-01-01 08:37:10,8,37,morning
1900-01-01 08:37:14,8,37,morning
1900-01-01 08:38:20,8,38,morning
1900-01-01 08:42:10,8,42,morning
1900-01-01 08:43:01,8,43,morning
1900-01-01 08:43:10,8,43,morning
1900-01-01 08:44:26,8,44,morning
1900-01-01 08:45:29,8,45,morning
1900-01-01 08:53:36,8,53,morning
1900-01-01 08:58:38,8,58,morning
1900-01-01 09:01:37,9,1,morning
1900-01-01 09:04:45,9,4,morning
1900-01-01 09:06:58,9,6,morning
1900-01-01 09:08:30,9,8,morning
1900-01-01 09:11:25,9,11,morning
1900-01-01 09:16:58,9,16,morning
1900-01-01 09:21:25,9,21,morning
1900-01-01 09:23:19,9,23,morning
1900-01-01 09:30:16,9,30,morning
1900-01-01 09:38:54,9,38,morning
1900-01-01 09:40:25,9,40,morning
1900-01-01 09:40:45,9,40,morning
1900-01-01 09:42:42,9,42,morning
1900-01-01 09:44:40,9,44,morning
1900-01-01 09:53:31,9,53,morning
1900-01-01 09:56:07,9,56,morning
1900-01-01 09:56:35,9,56,morning
1900-01-01 09:57:39,9,57,morning
1900-01-01 09:58:10,9,58,morning
1900-01-01 10:01:39,10,1,morning
1900-01-01 10:03:45,10,3,morning
1900-01-01 10:04:51,10,4,morning
1900-01-01 10:05:03,10,5,morning
1900-01-01 10:13:21,10,13,morning
1900-01-01 10:13:38,10,13,morning
1900-01-01 10:18:40,10,18,morning
1900-01-01 10:18:58,10,18,morning
1900-01-01 10:19:21,10,19,morning
1900-01-01 10:22:16,10,22,morning
1900-01-01 10:24:25,10,24,morning
1900-01-01 10:24:38,10,24,morning
1900-01-01 10:27:54,10,27,morning
1900-01-01 10:28:27,10,28,morning
1900-01-01 10:40:09,10,40,morning
1900-01-01 10:43:20,10,43,morning
1900-01-01 11:01:13,11,1,morning
1900-01-01 11:01:26,11,1,morning
1900-01-01 11:01:28,11,1,morning
1900-01-01 11:06:08,11,6,morning
1900-01-01 11:11:40,11,11,morning
1900-01-01 11:11:46,11,11,morning
1900-01-01 11:11:58,11,11,morning
1900-01-01 11:12:15,11,12,morning
1900-01-01 11:12:51,11,12,morning
1900-01-01 11:14:39,11,14,morning
1900-01-01 11:21:23,11,21,morning
1900-01-01 11:21:27,11,21,morning
1900-01-01 11:22:35,11,22,morning
1900-01-01 11:22:36,11,22,morning
1900-01-01 11:24:28,11,24,morning
1900-01-01 11:26:14,11,26,morning
1900-01-01 11:27:20,11,27,morning
1900-01-01 11:28:10,11,28,morning
1900-01-01 11:28:17,11,28,morning
1900-01-01 11:28:26,11,28,morning
1900-01-01 11:29:36,11,29,morning
1900-01-01 11:31:06,11,31,morning
1900-01-01 11:31:26,11,31,morning
1900-01-01 11:33:32,11,33,morning
1900-01-01 11:38:25,11,38,morning
1900-01-01 11:39:47,11,39,morning
1900-01-01 11:40:03,11,40,morning
1900-01-01 11:44:07,11,44,morning
1900-01-01 11:46:45,11,46,morning
1900-01-01 11:48:07,11,48,morning
1900-01-01 11:51:42,11,51,morning
1900-01-01 11:52:23,11,52,morning
1900-01-01 11:55:06,11,55,morning
1900-01-01 11:56:32,11,56,morning
1900-01-01 11:57:34,11,57,morning
1900-01-01 11:59:01,11,59,morning
1900-01-01 11:59:26,11,59,morning
1900-01-01 12:00:11,12,0,afternoon
1900-01-01 12:00:58,12,0,afternoon
1900-01-01 12:01:42,12,1,afternoon
1900-01-01 12:02:09,12,2,afternoon
1900-01-01 12:02:52,12,2,afternoon
1900-01-01 12:04:48,12,4,afternoon
1900-01-01 12:04:58,12,4,afternoon
1900-01-01 12:05:50,12,5,afternoon
1900-01-01 12:05:53,12,5,afternoon
1900-01-01 12:07:44,12,7,afternoon
1900-01-01 12:07:51,12,7,afternoon
1900-01-01 12:07:52,12,7,afternoon
1900-01-01 12:09:31,12,9,afternoon
1900-01-01 12:10:02,12,10,afternoon
1900-01-01 12:11:39,12,11,afternoon
1900-01-01 12:12:00,12,12,afternoon
1900-01-01 12:14:53,12,14,afternoon
1900-01-01 12:15:32,12,15,afternoon
1900-01-01 12:16:10,12,16,afternoon
1900-01-01 12:16:32,12,16,afternoon
1900-01-01 12:17:21,12,17,afternoon
1900-01-01 12:17:51,12,17,afternoon
1900-01-01 12:18:15,12,18,afternoon
1900-01-01 12:20:07,12,20,afternoon
1900-01-01 12:20:52,12,20,afternoon
1900-01-01 12:23:16,12,23,afternoon
1900-01-01 12:23:21,12,23,afternoon
1900-01-01 12:23:34,12,23,afternoon
1900-01-01 12:28:36,12,28,afternoon
1900-01-01 12:28:49,12,28,afternoon
1900-01-01 12:29:24,12,29,afternoon
1900-01-01 12:30:36,12,30,afternoon
1900-01-01 12:31:19,12,31,afternoon
1900-01-01 12:34:06,12,34,afternoon
1900-01-01 12:34:32,12,34,afternoon
1900-01-01 12:35:16,12,35,afternoon
1900-01-01 12:36:02,12,36,afternoon
1900-01-01 12:42:56,12,42,afternoon
1900-01-01 12:44:08,12,44,afternoon
1900-01-01 12:45:57,12,45,afternoon
1900-01-01 12:49:10,12,49,afternoon
1900-01-01 12:50:19,12,50,afternoon
1900-01-01 12:50:56,12,50,afternoon
1900-01-01 12:51:54,12,51,afternoon
1900-01-01 12:54:13,12,54,afternoon
1900-01-01 12:54:41,12,54,afternoon
1900-01-01 12:58:36,12,58,afternoon
1900-01-01 12:59:15,12,59,afternoon
1900-01-01 12:59:29,12,59,afternoon
1900-01-01 13:00:20,13,0,afternoon
1900-01-01 13:03:55,13,3,afternoon
1900-01-01 13:07:28,13,7,afternoon
1900-01-01 13:08:33,13,8,afternoon
1900-01-01 13:09:08,13,9,afternoon
1900-01-01 13:12:37,13,12,afternoon
1900-01-01 13:13:40,13,13,afternoon
1900-01-01 13:14:55,13,14,afternoon
1900-01-01 13:15:30,13,15,afternoon
1900-01-01 13:15:45,13,15,afternoon
1900-01-01 13:17:22,13,17,afternoon
1900-01-01 13:17:25,13,17,afternoon
1900-01-01 13:17:56,13,17,afternoon
1900-01-01 13:19:45,13,19,afternoon
1900-01-01 13:26:45,13,26,afternoon
1900-01-01 13:27:17,13,27,afternoon
1900-01-01 13:30:02,13,30,afternoon
1900-01-01 13:31:23,13,31,afternoon
1900-01-01 13:32:03,13,32,afternoon
1900-01-01 13:39:22,13,39,afternoon
1900-01-01 13:41:31,13,41,afternoon
1900-01-01 13:42:03,13,42,afternoon
1900-01-01 13:42:22,13,42,afternoon
1900-01-01 13:44:07,13,44,afternoon
1900-01-01 13:44:15,13,44,afternoon
1900-01-01 13:48:50,13,48,afternoon
1900-01-01 13:49:07,13,49,afternoon
1900-01-01 13:50:04,13,50,afternoon
1900-01-01 13:51:18,13,51,afternoon
1900-01-01 13:51:44,13,51,afternoon
1900-01-01 13:51:59,13,51,afternoon
1900-01-01 13:56:40,13,56,afternoon
1900-01-01 13:57:11,13,57,afternoon
1900-01-01 13:57:40,13,57,afternoon
1900-01-01 13:58:49,13,58,afternoon
1900-01-01 13:58:53,13,58,afternoon
1900-01-01 13:59:57,13,59,afternoon
1900-01-01 14:02:55,14,2,afternoon
1900-01-01 14:03:19,14,3,afternoon
1900-01-01 14:03:56,14,3,afternoon
1900-01-01 14:04:09,14,4,afternoon
1900-01-01 14:05:55,14,5,afternoon
1900-01-01 14:07:09,14,7,afternoon
1900-01-01 14:07:36,14,7,afternoon
1900-01-01 14:08:52,14,8,afternoon
1900-01-01 14:12:24,14,12,afternoon
1900-01-01 14:13:50,14,13,afternoon
1900-01-01 14:15:31,14,15,afternoon
1900-01-01 14:15:47,14,15,afternoon
1900-01-01 14:16:49,14,16,afternoon
1900-01-01 14:17:15,14,17,afternoon
1900-01-01 14:17:50,14,17,afternoon
1900-01-01 14:19:06,14,19,afternoon
1900-01-01 14:19:28,14,19,afternoon
1900-01-01 14:20:56,14,20,afternoon
1900-01-01 14:21:09,14,21,afternoon
1900-01-01 14:21:46,14,21,afternoon
1900-01-01 14:24:03,14,24,afternoon
1900-01-01 14:26:56,14,26,afternoon
1900-01-01 14:28:28,14,28,afternoon
1900-01-01 14:31:03,14,31,afternoon
1900-01-01 14:32:08,14,32,afternoon
1900-01-01 14:33:34,14,33,afternoon
1900-01-01 14:36:27,14,36,afternoon
1900-01-01 14:37:07,14,37,afternoon
1900-01-01 14:38:03,14,38,afternoon
1900-01-01 14:38:16,14,38,afternoon
1900-01-01 14:39:12,14,39,afternoon
1900-01-01 14:41:42,14,41,afternoon
1900-01-01 14:42:37,14,42,afternoon
1900-01-01 14:42:44,14,42,afternoon
1900-01-01 14:42:55,14,42,afternoon
1900-01-01 14:43:05,14,43,afternoon
1900-01-01 14:43:52,14,43,afternoon
1900-01-01 14:44:00,14,44,afternoon
1900-01-01 14:45:13,14,45,afternoon
1900-01-01 14:45:36,14,45,afternoon
1900-01-01 14:46:24,14,46,afternoon
1900-01-01 14:46:46,14,46,afternoon
1900-01-01 14:47:54,14,47,afternoon
1900-01-01 14:48:08,14,48,afternoon
1900-01-01 14:48:49,14,48,afternoon
1900-01-01 14:49:43,14,49,afternoon
1900-01-01 14:52:17,14,52,afternoon
1900-01-01 14:53:18,14,53,afternoon
1900-01-01 14:53:58,14,53,afternoon
1900-01-01 14:55:28,14,55,afternoon
1900-01-01 14:55:44,14,55,afternoon
1900-01-01 14:59:16,14,59,afternoon
1900-01-01 15:00:14,15,0,afternoon
1900-01-01 15:00:47,15,0,afternoon
1900-01-01 15:02:50,15,2,afternoon
1900-01-01 15:03:33,15,3,afternoon
1900-01-01 15:03:50,15,3,afternoon
1900-01-01 15:05:08,15,5,afternoon
1900-01-01 15:05:41,15,5,afternoon
1900-01-01 15:06:15,15,6,afternoon
1900-01-01 15:08:10,15,8,afternoon
1900-01-01 15:08:17,15,8,afternoon
1900-01-01 15:14:28,15,14,afternoon
1900-01-01 15:16:24,15,16,afternoon
1900-01-01 15:16:29,15,16,afternoon
1900-01-01 15:17:02,15,17,afternoon
1900-01-01 15:17:31,15,17,afternoon
